534.00385	337
534.03888	342
534.07391	346
534.10895	342
534.14392	341
534.17896	336
534.21399	332
534.24902	341
534.284	339
534.31903	349
534.35406	348
534.3891	356
534.42407	361
534.45911	359
534.49414	380
534.52911	382
534.56415	392
534.59918	401
534.63422	411
534.66919	417
534.70422	425
534.7392	432
534.77423	444
534.80927	440
534.84424	454
534.87927	459
534.91431	479
534.94928	469
534.98431	491
535.01929	494
535.05432	492
535.08929	490
535.12433	498
535.15936	510
535.19434	514
535.22937	518
535.26434	517
535.29938	517
535.33435	522
535.36938	525
535.40436	530
535.43939	543
535.47437	545
535.5094	545
535.54437	537
535.57935	541
535.61438	544
535.64935	544
535.68439	555
535.71936	562
535.75439	553
535.78937	561
535.82434	563
535.85938	563
535.89435	571
535.92932	573
535.96436	582
535.99933	577
536.0343	570
536.06934	571
536.10431	569
536.13928	574
536.17432	582
536.20929	576
536.24426	579
536.2793	583
536.31427	581
536.34924	594
536.38422	584
536.41925	588
536.45422	590
536.4892	580
536.52417	587
536.55914	589
536.59418	590
536.62915	608
536.66412	608
536.6991	613
536.73407	623
536.7691	627
536.80408	627
536.83905	640
536.87402	626
536.909	636
536.94397	625
536.97894	628
537.01392	620
537.04895	612
537.08392	603
537.1189	598
537.15387	607
537.18884	602
537.22382	607
537.25879	608
537.29376	608
537.32874	610
537.36371	602
537.39868	605
537.43365	612
537.46863	611
537.5036	607
537.53857	609
537.57355	626
537.60852	622
537.64349	625
537.67847	636
537.71344	634
537.74841	643
537.78333	651
537.8183	669
537.85327	657
537.88824	678
537.92322	674
537.95819	673
537.99316	685
538.02814	681
538.06305	670
538.09802	660
538.133	657
538.16797	648
538.20294	648
538.23785	636
538.27283	643
538.3078	636
538.34277	623
538.37775	635
538.41266	630
538.44763	628
538.4826	626
538.51752	619
538.55249	620
538.58746	623
538.62244	620
538.65735	630
538.69232	626
538.72729	618
538.76221	616
538.79718	626
538.83215	623
538.86707	622
538.90204	617
538.93701	631
538.97192	626
539.0069	623
539.04181	622
539.07678	632
539.11169	619
539.14667	628
539.18164	626
539.21655	624
539.25153	626
539.28644	630
539.32141	620
539.35632	625
539.3913	630
539.42621	628
539.46118	630
539.49609	629
539.53107	627
539.56598	635
539.60095	634
539.63586	635
539.67084	641
539.70575	630
539.74066	626
539.77563	643
539.81055	641
539.84552	632
539.88043	635
539.91534	635
539.95032	626
539.98523	640
540.02014	637
540.05511	633
540.09003	643
540.12494	638
540.15991	641
540.19482	633
540.22974	647
540.26471	653
540.29962	647
540.33453	643
540.36945	642
540.40442	641
540.43933	642
540.47424	647
540.50916	651
540.54413	661
540.57904	643
540.61395	636
540.64886	645
540.68378	636
540.71869	651
540.75366	639
540.78857	649
540.82349	649
540.8584	642
540.89331	642
540.92822	654
540.96313	652
540.99805	661
541.03302	644
541.06793	648
541.10284	646
541.13776	650
541.17267	647
541.20758	656
541.24249	654
541.2774	653
541.31232	655
541.34723	653
541.38214	661
541.41705	661
541.45197	658
541.48688	658
541.52179	652
541.5567	664
541.59161	653
541.62653	660
541.66144	657
541.69629	658
541.7312	658
541.76611	656
541.80103	657
541.83594	666
541.87085	661
541.90576	663
541.94067	668
541.97552	669
542.01044	669
542.04535	661
542.08026	669
542.11517	668
542.15002	668
542.18494	669
542.21985	670
542.25476	670
542.28967	667
542.32452	669
542.35944	675
542.39435	669
542.4292	669
542.46411	676
542.49902	681
542.53394	677
542.56879	682
542.6037	678
542.63861	688
542.67346	674
542.70837	669
542.74329	685
542.77814	678
542.81305	684
542.8479	697
542.88281	686
542.91772	687
542.95258	699
542.98749	689
543.02234	688
543.05725	685
543.0921	690
543.12701	681
543.16187	690
543.19678	689
543.23163	690
543.26654	688
543.30139	677
543.3363	684
543.37115	684
543.40607	679
543.44092	684
543.47583	687
543.51068	693
543.54559	695
543.58044	686
543.6153	692
543.65021	688
543.68506	692
543.71997	693
543.75482	697
543.78967	708
543.82458	694
543.85944	708
543.89429	706
543.9292	739
543.96405	777
543.9989	788
544.03381	782
544.06866	756
544.10352	723
544.13837	714
544.17328	705
544.20813	693
544.24298	720
544.27783	713
544.31274	700
544.3476	710
544.38245	705
544.4173	706
544.45215	702
544.487	705
544.52191	711
544.55676	708
544.59161	712
544.62646	704
544.66132	708
544.69617	709
544.73102	710
544.76587	713
544.80078	711
544.83563	716
544.87048	716
544.90533	728
544.94019	727
544.97504	728
545.00989	709
545.04474	710
545.07959	717
545.11444	717
545.14929	720
545.18414	710
545.21899	727
545.25385	727
545.2887	720
545.32355	723
545.3584	723
545.39319	713
545.42804	718
545.46289	717
545.49774	719
545.53259	727
545.56744	726
545.60229	720
545.63715	722
545.67194	721
545.70679	730
545.74164	725
545.77649	729
545.81134	730
545.84619	734
545.88098	731
545.91583	736
545.95068	726
545.98553	735
546.02032	736
546.05518	731
546.09003	743
546.12488	738
546.15967	733
546.19452	728
546.22937	749
546.26416	741
546.29901	736
546.33386	741
546.36865	731
546.4035	751
546.43835	748
546.47314	742
546.508	740
546.54279	741
546.57764	738
546.61249	743
546.64728	744
546.68213	743
546.71692	746
546.75177	735
546.78656	754
546.82141	749
546.8562	753
546.89105	745
546.92584	757
546.96069	751
546.99548	762
547.03033	746
547.06512	746
547.09998	752
547.13477	753
547.16956	762
547.20441	753
547.2392	757
547.27405	761
547.30884	767
547.34363	763
547.37848	761
547.41327	764
547.44806	759
547.48291	754
547.5177	770
547.55249	759
547.58734	766
547.62213	766
547.65692	767
547.69177	762
547.72656	762
547.76135	772
547.79614	773
547.83099	758
547.86578	766
547.90057	770
547.93536	767
547.97015	765
548.005	767
548.03979	773
548.07458	772
548.10938	773
548.14417	771
548.17896	784
548.21381	776
548.2486	774
548.28339	767
548.31818	775
548.35297	777
548.38776	782
548.42255	782
548.45734	783
548.49213	786
548.52692	779
548.56171	777
548.5965	786
548.63129	791
548.66608	790
548.70087	797
548.73566	808
548.77045	809
548.80524	798
548.84003	795
548.87482	787
548.90961	793
548.9444	797
548.97919	785
549.01398	788
549.04877	794
549.0835	804
549.11829	796
549.15308	794
549.18787	777
549.22266	801
549.25745	797
549.29218	797
549.32697	798
549.36176	798
549.39655	809
549.43134	790
549.46606	810
549.50085	798
549.53564	808
549.57043	808
549.60516	798
549.63995	801
549.67474	802
549.70947	794
549.74426	798
549.77905	827
549.81378	807
549.84857	808
549.88336	806
549.91809	798
549.95288	815
549.98767	804
550.0224	814
550.05719	814
550.09192	817
550.12671	820
550.1615	817
550.19623	821
550.23102	814
550.26575	817
550.30054	814
550.33527	811
550.37006	811
550.40479	817
550.43958	816
550.4743	823
550.50909	812
550.54382	831
550.57855	814
550.61334	821
550.64807	827
550.68286	827
550.71759	824
550.75232	833
550.78711	829
550.82184	825
550.85663	833
550.89136	829
550.92609	833
550.96088	827
550.99561	834
551.03033	818
551.06506	837
551.09985	839
551.13458	831
551.16931	835
551.2041	837
551.23883	844
551.27356	836
551.30829	838
551.34302	840
551.37781	840
551.41254	838
551.44727	841
551.48199	837
551.51672	835
551.55145	843
551.58624	839
551.62097	848
551.6557	845
551.69043	844
551.72516	848
551.75989	848
551.79462	841
551.82935	847
551.86407	849
551.8988	839
551.93353	850
551.96826	855
552.00299	848
552.03772	841
552.07245	859
552.10718	844
552.14191	857
552.17664	850
552.21136	861
552.24609	857
552.28082	853
552.31555	850
552.35028	852
552.38501	854
552.41974	843
552.45447	866
552.4892	864
552.52386	855
552.55859	865
552.59332	870
552.62805	860
552.66278	873
552.69745	863
552.73218	865
552.76691	868
552.80164	868
552.83636	874
552.87103	868
552.90576	876
552.94049	867
552.97522	877
553.00989	880
553.04462	870
553.07935	860
553.11401	880
553.14874	883
553.18347	878
553.21814	880
553.25287	877
553.2876	872
553.32227	885
553.35699	889
553.39166	881
553.42639	883
553.46106	888
553.49579	891
553.53052	891
553.56519	883
553.59991	890
553.63458	897
553.66931	902
553.70398	899
553.73871	895
553.77338	905
553.80811	907
553.84277	914
553.87744	914
553.91217	923
553.94684	925
553.98157	933
554.01624	922
554.0509	928
554.08563	927
554.1203	921
554.15503	919
554.1897	929
554.22437	916
554.25909	916
554.29376	918
554.32843	911
554.36316	909
554.39783	906
554.4325	906
554.46716	904
554.50189	917
554.53656	907
554.57123	893
554.6059	912
554.64056	904
554.67529	918
554.70996	903
554.74463	899
554.7793	908
554.81396	900
554.84863	906
554.88336	904
554.91803	917
554.9527	909
554.98737	906
555.02203	920
555.0567	899
555.09137	920
555.12604	924
555.16071	912
555.19537	910
555.23004	921
555.26471	911
555.29938	914
555.33405	924
555.36871	926
555.40338	914
555.43805	926
555.47272	927
555.50739	917
555.54205	920
555.57672	925
555.61139	919
555.64606	930
555.68073	920
555.71533	919
555.75	926
555.78467	929
555.81934	932
555.854	922
555.88867	935
555.92328	934
555.95795	913
555.99261	938
556.02728	931
556.06189	931
556.09656	938
556.13123	928
556.16589	935
556.2005	937
556.23517	940
556.26984	935
556.30444	941
556.33911	935
556.37378	944
556.40839	939
556.44305	938
556.47772	940
556.51233	938
556.547	933
556.58167	937
556.61627	937
556.65094	940
556.68555	939
556.72021	951
556.75482	950
556.78949	947
556.8241	943
556.85876	952
556.89337	942
556.92804	942
556.96265	949
556.99731	956
557.03192	950
557.06659	949
557.1012	950
557.13586	959
557.17047	955
557.20508	955
557.23975	959
557.27435	948
557.30896	956
557.34363	960
557.37823	958
557.41284	958
557.44751	966
557.48212	963
557.51672	970
557.55139	962
557.586	954
557.62061	966
557.65521	969
557.68988	974
557.72449	967
557.75909	970
557.7937	969
557.82837	971
557.86298	960
557.89758	973
557.93219	971
557.9668	966
558.0014	968
558.03601	968
558.07068	968
558.10529	978
558.13989	982
558.1745	980
558.20911	986
558.24371	986
558.27832	981
558.31293	979
558.34753	983
558.38214	974
558.41675	982
558.45135	994
558.48596	981
558.52057	985
558.55518	989
558.58978	992
558.62439	988
558.659	988
558.6936	995
558.72821	980
558.76276	986
558.79736	995
558.83197	994
558.86658	991
558.90118	990
558.93579	1001
558.9704	990
559.00494	997
559.03955	1003
559.07416	993
559.10876	999
559.14331	1006
559.17792	990
559.21252	995
559.24713	1016
559.28168	1008
559.31628	1012
559.35089	1006
559.3855	1009
559.42004	1009
559.45465	990
559.48926	1004
559.5238	996
559.55841	1001
559.59296	1010
559.62756	1023
559.66217	1004
559.69672	1009
559.73132	1021
559.76587	1020
